Row_ID,Paper_ID,Authors,Year,Title,ID_FullText,Case countries,Continent,Latitude,Longitude,Food system classification ,"Non-legume main Farm/forest products for 
 which the production is being intensified (NOT all products produced)",Legume,Legume_all,Ecological outcome,Social outcome,Combined ecological-social outcome,Description combined ecological-social outcome,Description combined ecological-social outcome
76,199,"Gitari H.I., Gachene C.K.K., Karanja N.N., Kamau S., Nyawade S., Sharma K., Schulte-Geldermann E.",2018,Optimizing yield and economic returns of rain-fed potato (Solanum tuberosum L.) through water conservation under potato-legume intercropping systems,76,Kenya,Africa,-1.252234405,36.72876471,Non-Grain / Pea,Potato,Pea,Pea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
378,778,"Beres, B. L., Lupwayi, N. Z., Larney, F. J., Ellert, B., Smith, E. G., Turkington, T. K., Pageau, D., Semagn, K., & Wang, Z. (2018, Dec). ",2018,Rotational Diversity Effects in a Triticale-based Cropping System,363,Canada,North America,50.188888,-107.3055556,Grain / Pea,Triticale,Pea,Pea,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
64,170,"Ewing M.A., Bathgate A.D., French R.J., Revell C.K.",1992,The Role of Crop and Pasture Legumes in Rotations on Duplex Soils,65,Australia,Australia,-31.4903874,118.2303033,Grain / Pea,Wheat,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
318,671,"Xing H., Liu D.L., Li G., Wang B., Anwar M.R., Crean J., Lines-Kelly R., Yu Q.",2017,"Incorporating grain legumes in cereal-based cropping systems to improve profitability in southern New South Wales, Australia",272,Australia,Australia,-35.029167,147.343333,Grain + Non-Grain / Pea,Wheat/canola,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
331,710,"Zentner RP, Wall DD, Nagy CN, et al",2002,Economics of crop diversification and soil tillage opportunities in the Canadian prairies,295,Canada,North America,50.285828,-107.800597,Grain / Pea,Wheat,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
377,778,"Beres, B. L., Lupwayi, N. Z., Larney, F. J., Ellert, B., Smith, E. G., Turkington, T. K., Pageau, D., Semagn, K., & Wang, Z. (2018, Dec). ",2018,Rotational Diversity Effects in a Triticale-based Cropping System,363,Canada,North America,50.188888,-107.3055556,Grain / Pea,Triticale,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
34,72,"Bhat R., Hussain S., Wani W.M., Banday F.A., Sharma M.K.",2015,"Effect of intercrops on productivity, quality, leaf nutrient status and relative economic yield of apple cv. Red Delicious",36,India,Asia,34.146606,74.879452,Non-Grain / Pea,Apple,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
40,97,"Chapagain T., Pudasaini R., Ghimire B., Gurung K., Choi K., Rai L., Magar S., BK B., Raizada M.N.",2018,"Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",42,Nepal,Asia,28.323333,85.167222,Grain / Pea,Mustard,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
41,97,"Chapagain T., Pudasaini R., Ghimire B., Gurung K., Choi K., Rai L., Magar S., BK B., Raizada M.N.",2018,"Intercropping of maize, millet, mustard, wheat and ginger increased land productivity and potential economic returns for smallholder terrace farmers in Nepal",42,Nepal,Asia,28.323333,85.167222,Non-Grain / Pea,Wheat,Pea,Pea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
388,784,"Ansari, M. H., Verma, B. K., Ansari, M. A., Mishra, D., Srivastava, A. K., Khan, N., & Saquib, M. (2015, Mar).  [Article]. Indian Journal of Agricultural Sciences, 85(3), 100-104. <Go to ISI>://WOS:000351480400015",2015,"Impact of cropping pattern on growth, yield attributes and system productivity of citronella (Citronella winterianus) - pulses intercropping system in Central India",369,India,Asia,26.490144,80.301111,Non-Grain / Pigeonpea,Citronella winterianus,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
292,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,Biodiversity can support a greener revolution in Africa,240,Malawi,Africa,-11.359399,33.884173,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
287,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,Biodiversity can support a greener revolution in Africa,240,Malawi,Africa,-13.5,33.9,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
177,423,"Ngwira A.R., Aune J.B., Mkwinda S.",2012,On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi,164,Malawi,Africa,-14.966667,34.733333,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
178,423,"Ngwira A.R., Aune J.B., Mkwinda S.",2012,On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi,164,Malawi,Africa,-14.966667,34.733333,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
175,422,"Ngwira A.R., Thierfelder C., Lambert D.M.",2013,"Conservation agriculture systems for Malawian smallholder farmers: Long-term effects on crop productivity, profitability and soil quality",163,Malawi,Africa,-14.98441338,34.95966904,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
290,583,"Snapp S.S., Blackie M.J., Gilbert R.A., Bezner-Kerr R., Kanyama-Phiri G.Y.",2010,Biodiversity can support a greener revolution in Africa,240,Malawi,Africa,-15.306301,35.429677,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
280,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?",239,Malawi,Africa,-14.623311,34.597237,Grain /  Pigeonpea ,Maize,Pigeonpea,Pigeonpea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
169,421,"Ngwira A.R., Kabambe V., Simwaka P., Makoko K., Kamoyo K.",2020,Productivity and profitability of maize-legume cropping systems under conservation agriculture among smallholder farmers in Malawi,162,Malawi,Africa,-14.74039946,34.68376809,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
239,514,"Rusinamhodzi L., Corbeels M., Nyamangara J., Giller K.E.",2012,Maize-grain legume intercropping is an attractive option for ecological intensification that reduces climatic risk for smallholder farmers in central Mozambique,206,Mozambique,Africa,-18.833333,33.183333,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
163,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity",154,India,Asia,29.074154,77.707275,Grain / Pigeonpea,Maize-wheat,Pigeonpea,Pigeonpea,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
224,496,"Rao M.R., Mathuva M.N.",2000,Legumes for improving maize yields and income in semi-arid Kenya,197,Kenya,Africa,-1.55,37.233333,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
302,616,"Thierfelder C., Cheesman S., Rusinamhodzi L.",2013,Benefits and challenges of crop rotations in maize-based conservation agriculture (CA) cropping systems of southern Africa,253,Malawi,Africa,-13.973,33.654,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
44,102,"Chimonyo V.G.P., Snapp S.S., Chikowo R.",2019,Grain legumes increase yield stability in maize based cropping systems,46,Malawi,Africa,-14.26,34.1,Grain / Groundnut + Pigeonpea + Soybean,Maize,Pigeonpea,Pigeonpea,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
310,626,"Tripathi S.C., Singh R.P.",2008,Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system,256,India,Asia,29.703535,76.992882,Grain / Pigeonpea,Rice-wheat,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
226,497,"Rao M.R., Singh M.",1990,Productivity and risk evaluation in constrasting intercropping systems,198,India,Asia,17.511047,78.275,Grain / Pigeonpea,Sorghum,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
55,128,"Das R., Dhara P.K., Mandal A.R., Ray S.K.D.",2014,Agri-silvi-fruit-vegetable based agro-production system - Suitable models for sustainable land use and conservation in red-laterite and semi-arid tracks,56,India,Asia,22.45677695,87.0103222,Non-Grain / Pigeonpea,Gamhar + Mango,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
282,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?",239,Malawi,Africa,-14.205708,34.09632,Grain / Pigeonpea ,Maize,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
284,582,"Snapp S.S., Grabowski P., Chikowo R., Smith A., Anders E., Sirrine D., Chimonyo V., Bekunda M.",2018,"Maize yield and profitability tradeoffs with social, human and environmental performance: Is sustainable intensification feasible?",239,Malawi,Africa,-14.428235,34.594959,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
241,521,"Saidia P.S., Asch F., Kimaro A.A., Germer J., Kahimba F.C., Graef F., Semoka J.M.R., Rweyemamu C.L.",2019,Soil moisture management and fertilizer micro-dosing on yield and land utilization efficiency of inter-cropping maize-pigeon-pea in sub humid Tanzania,208,Tanzania,Africa,-7.14,36.92,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
242,521,"Saidia P.S., Asch F., Kimaro A.A., Germer J., Kahimba F.C., Graef F., Semoka J.M.R., Rweyemamu C.L.",2019,Soil moisture management and fertilizer micro-dosing on yield and land utilization efficiency of inter-cropping maize-pigeon-pea in sub humid Tanzania,208,Tanzania,Africa,-6.92,36.95,Grain / Pigeonpea,Maize,Pigeonpea,Pigeonpea,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
66,176,"Feng L., Raza M.A., Chen Y., Khalid M.H.B., Meraj T.A., Ahsan F., Fan Y., Du J., Wu X., Song C., Liu C., Bawa G., Zhang Z., Yuan S., Yang F., Yang W.",2019,Narrow-wide row planting pattern improves the light environment and seed yields of intercrop species in relay intercropping system,69,China,Asia,29.98592456,102.9934736,Grain / Soybean,Maize,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
298,609,"Telkar S.G., Singh A.K.",2018,"Productivity, profitability and soil biochemical properties in maize (Zea mays) and soybean (Glycine max) intercropping as influenced by population proportion of component crops",249,India,Asia,25.68185812,91.91192532,Grain / Soybean,Maize,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
47,105,"Choudhary V.K., Kumar P.S.",2016,"Productivity, Water Use and Energy Profitability of Staggered Maize–Legume Intercropping in the Eastern Himalayan Region of India",48,India,Asia,27.980252,94.691135,Grain / Soybean,Maize,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
90,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia",94,Indonesia,Asia,-8.083333,112.033333,Grain / Soybean,Cassava,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
94,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia",94,Indonesia,Asia,-8.083333,112.033333,Grain / Soybean,Rice,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
98,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia",94,Indonesia,Asia,-8.083333,112.033333,Non-Grain / Soybean,Maize,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
28,59,"Batte M.T., Bacon K.J., Hopkins J.W.",1998,Measures of economic and environmental performance for alternative agricultural production systems,30,United States of America,North America,39.044619,-83.028488,Grain / Soybean,Corn,Soybean,Soybean,Mix,Mix,Mix-Mix,Mixed Socio-ecological Outcomes,Mixed Socio-ecological Outcomes
152,396,"Mudita I.I., Chiduza C., Richardson-Kageler S., Murungu F.S.",2008,Evaluation of different strategies of intercropping maize (Zea mays L.) and soya bean (Glycine max (L.) Merrill) under small-holder production in sub-humid Zimbabwe,146,Zimbabwe,Africa,-18.166667,32.416667,Grain / Soybean,Maize,Soybean,Soybean,Lose,Mix,Lose-Mix,Negative Ecological Outcome,Negative Ecological Outcome
153,396,"Mudita I.I., Chiduza C., Richardson-Kageler S., Murungu F.S.",2008,Evaluation of different strategies of intercropping maize (Zea mays L.) and soya bean (Glycine max (L.) Merrill) under small-holder production in sub-humid Zimbabwe,146,Zimbabwe,Africa,-18.166667,32.416667,Grain / Soybean,Maize,Soybean,Soybean,Lose,Mix,Lose-Mix,Negative Ecological Outcome,Negative Ecological Outcome
151,390,"Montgomery S., Guppy C., Martin R., Wright G., Flavel R., Phan S., Im S., Tighe M.",2017,Productivity and profitability of upland crop rotations in Northwest Cambodia,144,Cambodia,Asia,12.870833,102.610556,Grain / Soybean,Maize,Soybean,Soybean,Lose,Lose,Lose-Lose,Negative Socio-ecological Outcomes,Negative Socio-ecological Outcomes
228,505,"Reddy P.R.R., Mohammad S.",2009,Evaluation of cotton (Gossypium hirsutum)-based intercropping system through different approaches under rainfed conditions,202,India,Asia,18.05,79.366667,Non-Grain / Soybean,Cotton,Soybean,Soybean,Lose,Win,Lose-Win,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
243,525,"Sanford G.R., Jackson R.D., Booth E.G., Hedtcke J.L., Picasso V.",2021,Perenniality and diversity drive output stability and resilience in a 26-year cropping systems experiment,210,United States of America,North America,43.3048,-89.3308,Grain / Soybean,Maize,Soybean,Soybean,Lose,Win,Lose-Win,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
154,396,"Mudita I.I., Chiduza C., Richardson-Kageler S., Murungu F.S.",2008,Evaluation of different strategies of intercropping maize (Zea mays L.) and soya bean (Glycine max (L.) Merrill) under small-holder production in sub-humid Zimbabwe,146,Zimbabwe,Africa,-18.166667,32.416667,Grain / Soybean,Maize,Soybean,Soybean,Lose,Win,Lose-Win,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
237,510,"Ruangsanka S., Sanfan S., Chaiwong U.",2021,"Does intercropping of baby corn (Zea mays l.) with pulse legumes improve soil fertility, crop productivity and profitability?",204,Thailand,Asia,14.642869,101.315256,Grain / Soybean,Corn,Soybean,Soybean,Win,Lose,Win-Lose,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
321,676,"Yamoah C.F., Varvel G.E., Francis C.A., Waltman W.J.",1998,Weather and management impact on crop yield variability in rotations,275,United States of America,North America,41.144792,-96.494101,Grain / Soybean,Corn,Soybean,Soybean,Win,Lose,Win-Lose,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
322,676,"Yamoah C.F., Varvel G.E., Francis C.A., Waltman W.J.",1998,Weather and management impact on crop yield variability in rotations,275,United States of America,North America,41.144792,-96.494101,Grain / Soybean,Sorghum,Soybean,Soybean,Win,Lose,Win-Lose,Opposing Socio-ecological Outcome,Opposing Socio-ecological Outcome
68,185,"Fung K.M., Tai A.P.K., Yong T., Liu X., Lam H.-M.",2019,Co-benefits of intercropping as a sustainable farming method for safeguarding both food security and air quality,71,China,Asia,35.8617,104.1954,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
156,406,"Naab J.B., Mahama G.Y., Yahaya I., Prasad P.V.V.",2017,"Conservation agriculture improves soil quality, crop yield, and incomes of smallholder farmers in north western Ghana",150,Ghana,Africa,9.75,-2.5,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
114,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,105,Ghana,Africa,10.833333,-1.066667,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
111,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,105,Ghana,Africa,9.966667,-0.666667,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
257,539,"Sharma A.R., Behera U.K.",2009,Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system,218,India,Asia,28.066667,77.016667,Grain / Soybean,Maize-wheat,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
221,495,"Ranjan R., Sharma N.K., Kumar A., Pramanik M., Mehta H., Ojasvi P.R., Yadav R.S.",2021,"Evaluation of maize-based intercropping on runoff, soil loss, and yield in foothills of the Indian sub-Himalayas",196,India,Asia,30.35132725,77.87025219,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
382,782,"Baishya, L. K., Jamir, T., Walling, N., & Rajkhowa, D. J. (2021, Nov). ",2021,"Evaluation of Maize (Zea mays L.) plus Legume Intercropping System for Productivity, Profitability, Energy Budgeting and Soil Health in Hill Terraces of Eastern Himalayan Region",367,India,Asia,20.466667,84.233333,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
384,783,"Baishya, L. K., Ansari, M. A., Sarkar, D., Ghosh, M., Kumar, S., & Prakash, N. (2016).  [Article]. Research on Crops, 17(2), 268-275. https://doi.org/10.5958/2348-7542.2016.00046.2 ",2016,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,368,India,Asia,24.33532115,93.99799271,Grain / Soybean,Rice,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
386,783,"Baishya, L. K., Ansari, M. A., Sarkar, D., Ghosh, M., Kumar, S., & Prakash, N. (2016).  [Article]. Research on Crops, 17(2), 268-275. https://doi.org/10.5958/2348-7542.2016.00046.2 ",2016,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,368,India,Asia,24.33532115,93.99799271,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
86,220,"Harsono A., Elisabeth D.A.A., Muzaiyanah S., Rianto S.A.",2020,"Soybean-maize intercropping feasibility under drought-prone area in East Java, Indonesia",85,Indonesia,Asia,-6.866056,111.929733,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
85,220,"Harsono A., Elisabeth D.A.A., Muzaiyanah S., Rianto S.A.",2020,"Soybean-maize intercropping feasibility under drought-prone area in East Java, Indonesia",85,Indonesia,Asia,-6.970069,112.111381,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
195,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,0.083333,34.333333,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
189,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,0,34.683333,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
183,435,"Ojiem J.O., Franke A.C., Vanlauwe B., de Ridder N., Giller K.E.",2014,Benefits of legume-maize rotations: Assessing the impact of diversity on the productivity of smallholders in Western Kenya,171,Kenya,Africa,7.383333,34.733333,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
171,421,"Ngwira A.R., Kabambe V., Simwaka P., Makoko K., Kamoyo K.",2020,Productivity and profitability of maize-legume cropping systems under conservation agriculture among smallholder farmers in Malawi,162,Malawi,Africa,-11.73692584,33.40270095,Grain / Soybean,Maize,Soybean,Soybean,Win,Mix,Win-Mix,Positive Ecological Outcome,Positive Ecological Outcome
84,217,"Halpin N.V., Wang W., Rehbein W.E., Reeves S.H.",2015,Sugarcane productivity response to different fallow and soybean residue management practices in the Bundaberg district,84,Australia,Australia,-24.856815,152.352818,Non-Grain / Soybean,Sugarcane,Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
338,726,"Sun T, Feng XM, Lal R, et al",2021,Crop diversification practice faces a tradeoff between increasing productivity and reducing carbon footprints,311,China,Asia,43.516667,124.8,Grain / Soybean,Maize,Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
339,726,"Sun T, Feng XM, Lal R, et al",2021,Crop diversification practice faces a tradeoff between increasing productivity and reducing carbon footprints,311,China,Asia,43.516667,124.8,Grain / Soybean,Maize,Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
144,367,"Manjunath M.G., Salakinkop S.R., Somanagouda G.",2018,Productivity and profitability of soybean based millets intercropping systems,136,India,Asia,15.826447,74.786961,Grain / Soybean,Millet (foxtail),Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
145,367,"Manjunath M.G., Salakinkop S.R., Somanagouda G.",2018,Productivity and profitability of soybean based millets intercropping systems,136,India,Asia,15.826447,74.786961,Grain / Soybean,Millet (finger),Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
146,367,"Manjunath M.G., Salakinkop S.R., Somanagouda G.",2018,Productivity and profitability of soybean based millets intercropping systems,136,India,Asia,15.826447,74.786961,Grain / Soybean,Millet (little),Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
15,39,"Arunrat N., Wang C., Pumijumnong N.",2016,Alternative cropping systems for greenhouse gases mitigation in rice field: a case study in Phichit province of Thailand,23,Thailand,Asia,16.23455856,100.2991131,Grain / Soybean,Rice,Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
16,39,"Arunrat N., Wang C., Pumijumnong N.",2016,Alternative cropping systems for greenhouse gases mitigation in rice field: a case study in Phichit province of Thailand,23,Thailand,Asia,16.23455856,100.2991131,Grain / Soybean,Rice,Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
108,272,"Karlen D.L., Hurley E.G., Andrews S.S., Cambardella C.A., Meek D.W., Duffy M.D., Mallarino A.P.",2006,Crop rotation effects on soil quality at three northern corn/soybean belt locations,103,United States of America,North America,42.85,-90.716667,Grain / Soybean,Corn,Soybean,Soybean,Mix,Win,Mix-Win,Positive Social Outcome,Positive Social Outcome
65,172,"Faleiros G.D., Santos D.F.L., Conceição E.V., Corá J.E.",2020,Economic analysis of soybean-maize crop rotation in a no-tillage system,66,Brazil,South America,-21.252428,-48.272639,Grain / Soybean,Maize,Soybean,Soybean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
350,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION,327,India,Asia,15.463467,75.045458,Grain / Soybean,Maize,Soybean,Soybean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
341,731,"Shivaramu HS, Shivashankar K. ",1992,PERFORMANCE OF SUNFLOWER (HELIANTHUS-ANNUUS) AND SOYBEAN (GLYCINE-MAX) IN INTERCROPPING WITH DIFFERENT PLANT-POPULATIONS AND PLANTING PATTERNS,316,India,Asia,12.979119,77.5913,Grain / Soybean,Sunflower,Soybean,Soybean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
279,577,"Singh V.P., Singh V.K.",2001,Productivity potential and economics of maize (Zea mays) and soybean (Glycine max) intercroping patterns under rainfed low hill or valley situation of Uttaranchal,238,India,Asia,29.54792521,79.46481172,Grain / Soybean,Maize,Soybean,Soybean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
23,50,"Baishya L.K., Ansari M.A., Sarkar D., Ghosh M., Kumar S., Prakash N.",2016,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,28,India,Asia,24.816667,93.916667,Grain / Soybean,Rice,Soybean,Soybean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
25,50,"Baishya L.K., Ansari M.A., Sarkar D., Ghosh M., Kumar S., Prakash N.",2016,Productivity enhancement in shifting cultivated lands through biofertilizer and micro-dosing of NPK in Eastern HiMalayan Region,28,India,Asia,24.816667,93.916667,Grain / Soybean,Maize,Soybean,Soybean,Win,Win,Win-Win,Positive Socio-ecological Outcomes,Positive Socio-ecological Outcomes
